arm_id;arm_data_ini;arm_data_fin;arm_altezza;arm_lunghezza_sbraccio;arm_numero_lampade;arm_lmp_potenza_nominale;tar_cod;tar_descr;tmo_id;tpo_cod;tpo_descr;sgn_id;sgn_data_inserimento;tcs_id;tcs_descr;tci_id;tci_descr
471661;1/1/2020;13/2/2026;1000.0;100.0;1.0;50.0;AS;Armatura stradale;550.0;SB;Sbraccio su palo;;;;;;
110805;1/1/2018;31/10/2020;1200.0;150.0;1.0;100.0;AS;Armatura stradale;66.0;SB;Sbraccio su palo;;;;;;
848126;1/1/2022;13/2/2026;800.0;0.0;1.0;33.0;AS;Armatura stradale;772.0;TP;Testapalo;;;;;;
1248727;1/1/2025;13/2/2026;900.0;0.0;1.0;41.0;AS;Armatura stradale;3670.0;TP;Testapalo;;;;;;
741013;13/5/2022;13/2/2026;30.0;0.0;1.0;3.0;SP;Segnapasso;189.0;AT;A terra;;;;;;
602898;1/11/2020;30/12/2021;800.0;0.0;1.0;100.0;AS;Armatura stradale;66.0;TP;Testapalo;;;;;;
120623;1/1/2018;31/10/2020;0.0;0.0;1.0;0.0;PL;Plafoniera;189.0;NN;Non noto;;;;;;
446988;1/1/2019;31/12/2022;0.0;100.0;1.0;125.0;NN;Non noto;1489.0;SB;Sbraccio su palo;;;;;;
596507;1/11/2020;30/12/2021;1000.0;0.0;1.0;150.0;AS;Armatura stradale;66.0;TP;Testapalo;;;;;;
555128;1/1/2020;31/12/2021;700.0;0.0;1.0;100.0;AU;Arredo urbano;613.0;TP;Testapalo;;;;;;
928497;1/1/2023;31/12/2024;750.0;;1.0;250.0;PR;Proiettore;189.0;SB;Sbraccio su palo;;;;;;
373412;1/8/2018;31/7/2022;0.0;0.0;1.0;125.0;AS;Armatura stradale;1261.0;NN;Non noto;;;;;;
810608;1/1/2022;31/12/2025;750.0;0.0;1.0;80.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
566960;1/1/2020;31/5/2022;820.0;0.0;1.0;100.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
97422;1/1/2018;31/12/2021;650.0;0.0;1.0;150.0;AS;Armatura stradale;8.0;TP;Testapalo;;;;;;
1050599;1/1/2019;13/2/2026;0.0;0.0;1.0;35.0;AU;Arredo urbano;3677.0;TP;Testapalo;;;;;;
1166569;1/1/2025;13/2/2026;0.0;0.0;1.0;41.5;AS;Armatura stradale;550.0;NN;Non noto;;;;;;
645177;1/11/2020;13/2/2026;0.0;0.0;1.0;70.0;SF;Sfera;189.0;TP;Testapalo;;;;;;
44669;1/1/2018;31/12/2020;0.0;0.0;1.0;56.0;PL;Plafoniera;189.0;MU;A muro o parete;;;;;;
1186210;1/1/2025;13/2/2026;820.0;20.0;1.0;36.0;AS;Armatura stradale;3670.0;SB;Sbraccio su palo;;;;;;
1070098;1/1/2024;13/2/2026;700.0;;1.0;123.0;AS;Armatura stradale;749.0;TP;Testapalo;;;;;;
1156367;1/1/2025;13/2/2026;1000.0;200.0;1.0;54.0;AS;Armatura stradale;1867.0;SB;Sbraccio su palo;;;;;;
188693;28/6/2016;31/12/2021;500.0;0.0;1.0;32.0;SF;Sfera;1238.0;TP;Testapalo;;;;;;
416872;1/10/2019;31/10/2020;750.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
1054490;1/1/2022;13/2/2026;900.0;500.0;1.0;53.0;AS;Armatura stradale;3368.0;SB;Sbraccio su palo;;;;;;
1111405;1/4/2024;31/12/2024;550.0;;1.0;70.0;LA;Lanterna artistica ;2065.0;ME;Mensola;;;;;;
11614;1/1/2018;13/2/2026;930.0;270.0;1.0;27.0;AS;Armatura stradale;358.0;NN;Non noto;;;;;;
520713;1/1/2020;30/4/2021;1000.0;0.0;1.0;30.0;AS;Armatura stradale;613.0;TP;Testapalo;;;;;;
1176924;24/6/2025;13/2/2026;900.0;0.0;1.0;62.0;AS;Armatura stradale;2168.0;TP;Testapalo;;;;;;
74961;1/1/2018;31/12/2023;350.0;0.0;1.0;70.0;AU;Arredo urbano;11.0;TP;Testapalo;;;;;;
211708;1/8/2016;31/12/2019;0.0;0.0;1.0;100.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
675154;1/1/2021;13/2/2026;0.0;0.0;1.0;58.0;PL;Plafoniera;189.0;NN;Non noto;;;;;;
522747;1/1/2020;31/12/2021;900.0;0.0;1.0;150.0;AS;Armatura stradale;613.0;TP;Testapalo;;;;;;
872638;1/12/2022;13/2/2026;800.0;0.0;1.0;26.0;AS;Armatura stradale;1278.0;TP;Testapalo;;;;;;
779333;31/12/2021;31/12/2021;700.0;0.0;1.0;45.0;AU;Arredo urbano;3.0;SO;Sospensione;;;;;;
233882;1/8/2016;31/12/2019;0.0;0.0;1.0;46.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
329229;2/12/2016;13/2/2026;0.0;0.0;1.0;70.0;NN;Non noto;261.0;NN;Non noto;;;;;;
248925;21/9/2016;31/12/2019;700.0;0.0;1.0;125.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
301775;2/12/2016;31/12/2021;800.0;0.0;1.0;125.0;AS;Armatura stradale;1261.0;SB;Sbraccio su palo;;;;;;
424356;1/10/2019;31/10/2020;800.0;0.0;1.0;70.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
940735;1/1/2023;13/2/2026;0.0;;1.0;39.6;AU;Arredo urbano;3062.0;TP;Testapalo;;;;;;
322740;2/12/2016;13/2/2026;0.0;0.0;1.0;100.0;NN;Non noto;261.0;NN;Non noto;;;;;;
1257240;1/1/2026;13/2/2026;800.0;0.0;1.0;24.0;AS;Armatura stradale;1379.0;SB;Sbraccio su palo;;;;;;
465806;1/1/2020;13/2/2026;800.0;0.0;1.0;150.0;AS;Armatura stradale;1371.0;TP;Testapalo;;;;;;
387865;10/7/2019;31/12/2022;250.0;10.0;1.0;24.0;AU;Arredo urbano;546.0;SB;Sbraccio su palo;;;;;;
1297609;1/1/2026;13/2/2026;800.0;0.0;1.0;41.0;AU;Arredo urbano;881.0;NN;Non noto;;;;;;
238837;9/9/2016;31/12/2019;700.0;0.0;1.0;125.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
992753;1/7/2023;13/2/2026;1000.0;;1.0;150.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
643908;1/11/2020;13/2/2026;600.0;0.0;1.0;100.0;SF;Sfera;189.0;TP;Testapalo;;;;;;
760635;31/12/2021;31/12/2021;450.0;0.0;1.0;125.0;SF;Sfera;1521.0;TP;Testapalo;;;;;;
990571;1/7/2023;13/2/2026;1000.0;;1.0;150.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
361191;28/8/2017;12/3/2019;0.0;10.0;1.0;150.0;AS;Armatura stradale;980.0;SB;Sbraccio su palo;;;;;;
398861;6/8/2019;13/2/2026;800.0;150.0;1.0;100.0;AS;Armatura stradale;995.0;SB;Sbraccio su palo;;;;;;
1206121;1/8/2025;13/2/2026;;;1.0;70.0;LA;Lanterna artistica ;2065.0;ME_DR;Mensola attacco dritto;;;;;;
715841;1/1/2022;13/2/2026;700.0;0.0;1.0;49.0;AS;Armatura stradale;722.0;TP;Testapalo;;;;;;
10604;1/1/2018;31/12/2021;900.0;450.0;1.0;150.0;AS;Armatura stradale;241.0;NN;Non noto;;;;;;
186516;28/6/2016;31/12/2021;900.0;200.0;1.0;49.0;AS;Armatura stradale;1241.0;SB;Sbraccio su palo;;;;;;
982864;1/1/2023;13/2/2026;500.0;20.0;1.0;11.0;AU;Arredo urbano;3387.0;PI;Pipetta;;;;;;
653551;1/11/2020;13/2/2026;700.0;0.0;1.0;73.0;AS;Armatura stradale;356.0;TP;Testapalo;;;;;;
690328;1/1/2022;13/2/2026;0.0;0.0;1.0;250.0;PR;Proiettore;189.0;MU;A muro o parete;;;;;;
867465;1/1/2022;13/2/2026;450.0;30.0;1.0;13.0;AU;Arredo urbano;2788.0;SB;Sbraccio su palo;;;;;;
881182;1/6/2022;31/12/2023;400.0;0.0;1.0;100.0;SF;Sfera;189.0;NN;Non noto;;;;;;
428797;1/10/2019;31/10/2020;800.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
172145;18/9/2018;13/2/2026;520.0;0.0;1.0;38.0;AS;Armatura stradale;754.0;TP;Testapalo;;;;;;
194048;28/6/2016;31/12/2021;800.0;260.0;2.0;38.0;AS;Armatura stradale;1295.0;SB;Sbraccio su palo;;;;;;
462707;1/1/2020;13/2/2026;800.0;0.0;1.0;50.0;AS;Armatura stradale;1051.0;TP;Testapalo;;;;;;
821530;1/7/2022;13/2/2026;880.0;;1.0;58.0;AS;Armatura stradale;1867.0;NN;Non noto;;;;;;
453564;1/1/2019;31/12/2022;0.0;0.0;1.0;100.0;NN;Non noto;1489.0;SB;Sbraccio su palo;;;;;;
312527;2/12/2016;13/2/2026;0.0;0.0;1.0;250.0;NN;Non noto;261.0;NN;Non noto;;;;;;
934562;1/1/2023;13/2/2026;0.0;;1.0;94.0;AS;Armatura stradale;1456.0;NN;Non noto;;;;;;
280630;17/10/2016;13/2/2026;0.0;0.0;1.0;100.0;AS;Armatura stradale;8.0;TP;Testapalo;;;;;;
79803;1/1/2018;13/2/2026;800.0;0.0;1.0;80.0;AS;Armatura stradale;550.0;SB;Sbraccio su palo;;;;;;
1145098;1/1/2025;13/2/2026;900.0;;1.0;55.0;AS;Armatura stradale;4096.0;SB;Sbraccio su palo;;;;;;
1124372;1/10/2024;13/2/2026;800.0;200.0;1.0;75.5;AS;Armatura stradale;750.0;SB;Sbraccio su palo;;;;;;
305958;8/5/2020;30/10/2020;;;1.0;34.6;NN;Non noto;1054.0;NN;Non noto;;;;;;
770634;31/12/2021;31/12/2021;700.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
597027;1/11/2020;30/12/2021;600.0;0.0;1.0;100.0;LA;Lanterna artistica ;1550.0;SB;Sbraccio su palo;;;;;;
675502;1/3/2021;3/5/2022;800.0;;1.0;100.0;AS;Armatura stradale;137.0;TP;Testapalo;;;;;;
820818;1/1/2022;13/2/2026;0.0;0.0;1.0;27.0;AS;Armatura stradale;1717.0;TP;Testapalo;;;;;;
130416;1/1/2018;31/10/2020;1200.0;0.0;1.0;100.0;AS;Armatura stradale;8.0;TP;Testapalo;;;;;;
773144;31/12/2021;31/12/2021;900.0;0.0;1.0;150.0;AS;Armatura stradale;54.0;TP;Testapalo;;;;;;
314718;2/12/2016;13/2/2026;0.0;0.0;1.0;110.0;NN;Non noto;261.0;NN;Non noto;;;;;;
450671;1/1/2019;31/12/2022;0.0;0.0;1.0;150.0;AS;Armatura stradale;8.0;NN;Non noto;;;;;;
494802;1/1/2020;31/12/2021;900.0;0.0;1.0;31.0;AS;Armatura stradale;1631.0;NN;Non noto;;;;;;
457721;1/1/2020;13/2/2026;600.0;150.0;1.0;100.0;AS;Armatura stradale;1371.0;SB;Sbraccio su palo;;;;;;
286432;10/11/2016;31/12/2019;900.0;0.0;1.0;150.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
1062001;1/1/2024;13/2/2026;900.0;100.0;1.0;30.0;AS;Armatura stradale;3723.0;SB;Sbraccio su palo;;;;;;
38908;1/1/2018;31/12/2020;1000.0;0.0;1.0;100.0;AS;Armatura stradale;391.0;TP;Testapalo;;;;;;
1134575;1/1/2024;13/2/2026;700.0;30.0;1.0;23.0;AS;Armatura stradale;4079.0;SB_DR;Sbraccio attacco dritto;;;;;;
510330;1/1/2020;31/12/2022;1000.0;10.0;1.0;250.0;AS;Armatura stradale;23.0;SB;Sbraccio su palo;;;;;;
1127413;1/1/2025;13/2/2026;;150.0;1.0;37.4;AS;Armatura stradale;1867.0;SB;Sbraccio su palo;;;;;;
945721;1/1/2023;13/2/2026;0.0;;1.0;21.0;LA;Lanterna artistica ;3067.0;SO;Sospensione;;;;;;
875212;1/12/2022;13/2/2026;800.0;150.0;1.0;19.0;AS;Armatura stradale;1278.0;SB;Sbraccio su palo;;;;;;
1168290;1/1/2025;13/2/2026;800.0;100.0;1.0;150.0;AS;Armatura stradale;206.0;SB;Sbraccio su palo;;;;;;
1166985;1/1/2025;13/2/2026;0.0;0.0;1.0;36.0;PL;Plafoniera;189.0;NN;Non noto;;;;;;
769753;31/12/2021;31/12/2021;800.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
503488;1/1/2020;13/2/2026;700.0;100.0;1.0;100.0;AS;Armatura stradale;262.0;SB;Sbraccio su palo;;;;;;
294998;10/11/2016;13/2/2026;900.0;0.0;1.0;150.0;NN;Non noto;902.0;NN;Non noto;;;;;;
1047446;1/1/2019;13/2/2026;1100.0;50.0;1.0;37.0;AS;Armatura stradale;1941.0;SB;Sbraccio su palo;;;;;;
1117592;1/9/2019;2/2/2026;;;1.0;58.0;;;;;;;;;;;
413581;4/11/2019;31/12/2021;700.0;0.0;1.0;22.0;AS;Armatura stradale;754.0;TP;Testapalo;;;;;;
979105;1/1/2023;13/2/2026;700.0;;1.0;33.0;AS;Armatura stradale;1803.0;TP;Testapalo;;;;;;
528197;1/1/2020;28/2/2023;350.0;0.0;1.0;80.0;SF;Sfera;599.0;TP;Testapalo;;;;;;
166434;18/9/2018;13/2/2026;800.0;200.0;1.0;100.0;AS;Armatura stradale;53.0;SB;Sbraccio su palo;;;;;;
31127;1/1/2018;13/2/2026;1000.0;0.0;1.0;250.0;AS;Armatura stradale;8.0;TP;Testapalo;;;;;;
961829;1/1/2023;13/2/2026;800.0;0.0;1.0;150.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
19221;1/1/2018;31/12/2018;900.0;80.0;1.0;100.0;AS;Armatura stradale;241.0;NN;Non noto;;;;;;
234297;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;SB;Sbraccio su palo;;;;;;
1004117;1/8/2023;13/2/2026;1000.0;;1.0;150.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
70911;1/1/2018;19/5/2020;0.0;0.0;1.0;26.0;AS;Armatura stradale;550.0;NN;Non noto;;;;;;
913663;1/1/2022;13/2/2026;;;1.0;22.0;AU;Arredo urbano;1344.0;TP;Testapalo;;;;;;
366191;23/1/2018;31/12/2021;0.0;0.0;1.0;100.0;AS;Armatura stradale;530.0;TP;Testapalo;;;;;;
1291430;1/1/2026;13/2/2026;600.0;0.0;1.0;17.0;AS;Armatura stradale;1362.0;TP;Testapalo;;;;;;
1105875;1/1/2024;13/2/2026;750.0;150.0;1.0;110.0;AS;Armatura stradale;3954.0;SB;Sbraccio su palo;;;;;;
286043;10/11/2016;31/12/2019;0.0;0.0;1.0;57.0;AS;Armatura stradale;1278.0;MU;A muro o parete;;;;;;
539412;1/1/2020;30/11/2022;400.0;500.0;1.0;70.0;AU;Arredo urbano;189.0;SB;Sbraccio su palo;;;;;;
1194675;1/4/2025;13/2/2026;900.0;200.0;1.0;49.0;AS;Armatura stradale;2417.0;SB;Sbraccio su palo;;;;;;
1030106;15/12/2023;13/2/2026;700.0;;1.0;70.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
1010043;1/6/2023;31/5/2025;500.0;;1.0;125.0;SF;Sfera;189.0;TP;Testapalo;;;;;;
252742;21/9/2016;31/12/2019;0.0;0.0;1.0;48.0;AU;Arredo urbano;1022.0;NN;Non noto;;;;;;
453263;1/1/2019;31/12/2022;0.0;0.0;1.0;125.0;NN;Non noto;1489.0;SB;Sbraccio su palo;;;;;;
17648;1/1/2018;31/3/2024;800.0;200.0;1.0;150.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
1150467;1/1/2025;13/2/2026;400.0;100.0;1.0;15.2;LA;Lanterna artistica ;4106.0;ME_PO;Mensola attacco portato;;;;;;
1030868;15/12/2023;13/2/2026;900.0;200.0;1.0;70.0;AS;Armatura stradale;262.0;SB;Sbraccio su palo;;;;;;
657761;1/1/2021;3/4/2022;1000.0;150.0;1.0;100.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
589141;1/11/2020;30/12/2021;350.0;0.0;1.0;70.0;LA;Lanterna artistica ;611.0;TP;Testapalo;;;;;;
1171482;1/1/2025;13/2/2026;600.0;0.0;1.0;100.0;PR;Proiettore;211.0;TP;Testapalo;;;;;;
116940;1/1/2018;31/10/2020;600.0;0.0;1.0;100.0;AS;Armatura stradale;122.0;SB;Sbraccio su palo;;;;;;
192288;28/6/2016;31/12/2021;800.0;150.0;1.0;100.0;AS;Armatura stradale;1180.0;SB;Sbraccio su palo;;;;;;
269032;17/10/2016;31/12/2021;500.0;0.0;1.0;150.0;AU;Arredo urbano;485.0;TP;Testapalo;;;;;;
1040285;1/3/2024;13/2/2026;;100.0;1.0;50.0;AU;Arredo urbano;189.0;SB;Sbraccio su palo;;;;;;
471027;1/1/2020;13/2/2026;800.0;0.0;1.0;50.0;AS;Armatura stradale;613.0;TP;Testapalo;;;;;;
404470;6/8/2019;13/2/2026;800.0;100.0;1.0;100.0;AS;Armatura stradale;104.0;SB;Sbraccio su palo;;;;;;
1007429;1/6/2023;31/5/2025;1100.0;;1.0;150.0;PR;Proiettore;189.0;TP;Testapalo;;;;;;
222851;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
337806;28/2/2017;31/12/2022;0.0;0.0;1.0;70.0;NN;Non noto;189.0;NN;Non noto;;;;;;
1169795;1/1/2025;13/2/2026;900.0;100.0;1.0;100.0;AS;Armatura stradale;211.0;SB;Sbraccio su palo;;;;;;
945862;1/1/2023;13/2/2026;0.0;;1.0;16.0;AS;Armatura stradale;358.0;TP;Testapalo;;;;;;
272622;17/10/2016;20/2/2018;0.0;0.0;1.0;150.0;NN;Non noto;189.0;NN;Non noto;;;;;;
1038826;1/1/2022;13/2/2026;450.0;;1.0;21.5;AU;Arredo urbano;1811.0;TP;Testapalo;;;;;;
738807;1/5/2022;13/2/2026;;;1.0;50.0;AS;Armatura stradale;100.0;TP;Testapalo;;;;;;
265850;17/10/2016;31/12/2021;500.0;0.0;1.0;45.0;AU;Arredo urbano;485.0;TP;Testapalo;;;;;;
826799;1/5/2021;31/12/2023;400.0;0.1;1.0;100.0;AU;Arredo urbano;;PI;Pipetta;;;;;;
872349;1/6/2020;31/12/2024;800.0;;1.0;36.0;AS;Armatura stradale;749.0;NN;Non noto;;;;;;
1136984;1/3/2025;13/2/2026;;;1.0;3.0;NN;Non noto;2065.0;;;;;;;;
920588;1/1/2023;13/2/2026;500.0;;1.0;100.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
678368;1/1/2021;31/10/2022;900.0;0.0;1.0;150.0;AS;Armatura stradale;23.0;TP;Testapalo;;;;;;
637857;1/11/2020;13/2/2026;750.0;20.0;1.0;150.0;AS;Armatura stradale;537.0;SB;Sbraccio su palo;;;;;;
36896;1/1/2018;31/12/2020;600.0;0.0;1.0;100.0;AS;Armatura stradale;55.0;TP;Testapalo;;;;;;
254661;28/9/2016;31/12/2023;0.0;0.0;1.0;100.0;NN;Non noto;189.0;NN;Non noto;;;;;;
126380;1/1/2018;31/10/2020;750.0;150.0;1.0;35.0;AS;Armatura stradale;751.0;SB;Sbraccio su palo;;;;;;
905186;1/1/2023;31/12/2023;550.0;;1.0;100.0;AU;Arredo urbano;1535.0;PI;Pipetta;;;;;;
1041439;1/3/2024;13/2/2026;;50.0;1.0;50.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1202517;1/4/2025;13/2/2026;1000.0;20.0;1.0;89.0;AS;Armatura stradale;2424.0;SB;Sbraccio su palo;;;;;;
422146;1/10/2019;31/10/2020;800.0;0.0;1.0;100.0;AS;Armatura stradale;611.0;TP;Testapalo;;;;;;
389289;10/7/2019;31/12/2022;600.0;0.0;1.0;70.0;AU;Arredo urbano;950.0;TP;Testapalo;;;;;;
1221047;1/11/2025;13/2/2026;900.0;20.0;1.0;23.0;LA;Lanterna artistica ;1540.0;PI;Pipetta;;;;;;
1064956;1/1/2024;13/2/2026;800.0;100.0;1.0;38.5;AS;Armatura stradale;1051.0;SB;Sbraccio su palo;;;;;;
203127;1/8/2016;31/12/2019;0.0;0.0;1.0;100.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
364070;23/1/2018;18/8/2019;0.0;10.0;1.0;70.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
927286;1/1/2023;13/2/2026;1000.0;;1.0;250.0;AS;Armatura stradale;1220.0;TP;Testapalo;;;;;;
959173;31/5/2023;31/5/2025;;20.0;1.0;150.0;AS;Armatura stradale;189.0;PI;Pipetta;;;;;;
870825;1/3/2022;13/2/2026;;;1.0;58.0;AS;Armatura stradale;1803.0;TP;Testapalo;;;;;;
407101;1/1/2018;31/8/2023;550.0;;1.0;19.0;AS;Armatura stradale;550.0;TP;Testapalo;;;;;;
877244;1/1/2023;13/2/2026;800.0;150.0;1.0;18.0;AS;Armatura stradale;2816.0;SB;Sbraccio su palo;;;;;;
1195116;1/4/2025;13/2/2026;900.0;;1.0;89.0;AS;Armatura stradale;2424.0;ME;Mensola;;;;;;
283181;17/10/2016;30/4/2021;0.0;0.0;1.0;150.0;NN;Non noto;104.0;NN;Non noto;;;;;;
465634;1/1/2020;13/2/2026;650.0;150.0;1.0;70.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
912842;1/5/2022;13/2/2026;600.0;;1.0;50.0;AU;Arredo urbano;1609.0;TP;Testapalo;;;;;;
161348;18/9/2018;31/12/2024;820.0;0.0;1.0;100.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
540738;1/1/2020;18/8/2022;400.0;50.0;1.0;13.0;AU;Arredo urbano;189.0;SB;Sbraccio su palo;;;;;;
953603;1/11/2022;31/12/2023;0.5;0.0;1.0;5.0;PR;Proiettore;189.0;AT;A terra;;;;;;
864257;1/1/2022;13/2/2026;100.0;0.0;1.0;70.0;AU;Arredo urbano;189.0;TP;Testapalo;;;;;;
521528;1/1/2020;30/4/2021;800.0;0.0;1.0;150.0;AS;Armatura stradale;613.0;TP;Testapalo;;;;;;
352838;16/3/2017;13/2/2026;0.0;0.0;1.0;125.0;AS;Armatura stradale;181.0;SB;Sbraccio su palo;;;;;;
42925;1/1/2018;31/12/2020;1000.0;0.0;1.0;150.0;AS;Armatura stradale;391.0;TP;Testapalo;;;;;;
70714;1/1/2018;19/5/2020;0.0;0.0;1.0;20.0;AS;Armatura stradale;624.0;NN;Non noto;;;;;;
862987;1/8/2022;13/9/2023;700.0;0.25;1.0;70.0;AS;Armatura stradale;;SB;Sbraccio su palo;;;;;;
305578;2/12/2016;31/12/2021;450.0;0.0;1.0;150.0;AS;Armatura stradale;1180.0;TP;Testapalo;;;;;;
1093430;1/1/2021;13/2/2026;700.0;0.0;1.0;27.0;AS;Armatura stradale;754.0;TP;Testapalo;;;;;;
30700;1/1/2018;13/2/2026;800.0;100.0;1.0;70.0;AS;Armatura stradale;241.0;SB;Sbraccio su palo;;;;;;
574597;20/5/2020;30/11/2022;0.0;0.0;1.0;100.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
424317;1/10/2019;31/10/2020;800.0;0.0;1.0;70.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
518399;1/1/2020;31/12/2020;800.0;150.0;1.0;150.0;AS;Armatura stradale;640.0;SB;Sbraccio su palo;;;;;;
1042051;3/1/2024;13/2/2026;700.0;200.0;1.0;40.0;AS;Armatura stradale;774.0;SB;Sbraccio su palo;;;;;;
1207581;1/8/2025;13/2/2026;700.0;;1.0;150.0;AS;Armatura stradale;2065.0;TP;Testapalo;;;;;;
230233;1/8/2016;31/12/2019;0.0;0.0;1.0;125.0;NN;Non noto;189.0;SO;Sospensione;;;;;;
591224;1/11/2020;30/12/2021;400.0;0.0;1.0;70.0;SF;Sfera;11.0;TP;Testapalo;;;;;;
649550;1/11/2020;13/2/2026;500.0;0.0;1.0;70.0;SF;Sfera;211.0;NN;Non noto;;;;;;
967218;1/1/2023;13/2/2026;900.0;0.0;1.0;85.0;AS;Armatura stradale;2208.0;TP;Testapalo;;;;;;
158289;18/9/2018;31/12/2019;1120.0;0.0;1.0;250.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
395341;6/8/2019;31/12/2020;300.0;0.0;1.0;70.0;PR;Proiettore;601.0;MU;A muro o parete;;;;;;
454697;1/1/2020;13/2/2026;850.0;200.0;1.0;100.0;AS;Armatura stradale;1374.0;ME;Mensola;;;;;;
150410;18/9/2018;31/12/2024;0.0;0.0;1.0;1.0;NN;Non noto;189.0;NN;Non noto;;;;;;
156693;18/9/2018;13/2/2026;700.0;50.0;1.0;100.0;AS;Armatura stradale;53.0;SB;Sbraccio su palo;;;;;;
231786;1/8/2016;31/12/2019;0.0;0.0;1.0;125.0;NN;Non noto;189.0;SO;Sospensione;;;;;;
881393;1/6/2022;31/12/2023;900.0;30.0;1.0;150.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
59179;1/1/2018;31/12/2021;0.0;0.0;1.0;70.0;NN;Non noto;175.0;NN;Non noto;;;;;;
1233125;1/1/2025;13/2/2026;650.0;;1.0;30.0;AS;Armatura stradale;2089.0;TP;Testapalo;;;;;;
360778;28/8/2017;12/3/2019;0.0;0.0;1.0;250.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
1150114;1/4/2024;13/2/2026;800.0;250.0;1.0;125.0;AS;Armatura stradale;2065.0;;;;;;;;
519229;1/1/2020;30/6/2021;600.0;50.0;1.0;70.0;SF;Sfera;612.0;SB;Sbraccio su palo;;;;;;
335396;25/1/2017;13/2/2026;0.0;0.0;1.0;0.0;NN;Non noto;189.0;NN;Non noto;;;;;;
1122527;1/1/2025;13/2/2026;600.0;;1.0;70.0;LA;Lanterna artistica ;2065.0;TP;Testapalo;;;;;;
953669;1/11/2022;31/12/2023;5.0;0.0;1.0;100.0;SF;Sfera;189.0;NN;Non noto;;;;;;
894217;1/5/2022;13/2/2026;500.0;0.0;1.0;48.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
481033;1/1/2020;13/2/2026;800.0;0.0;1.0;50.0;AS;Armatura stradale;613.0;TP;Testapalo;;;;;;
626330;1/11/2020;13/2/2026;300.0;0.0;1.0;19.0;AS;Armatura stradale;2811.0;NN;Non noto;;;;;;
655692;1/1/2021;3/4/2022;600.0;0.0;1.0;100.0;AS;Armatura stradale;345.0;TP;Testapalo;;;;;;
1057;1/1/2018;31/12/2019;400.0;0.0;1.0;80.0;SF;Sfera;189.0;SB;Sbraccio su palo;;;;;;
1099410;1/1/2024;13/2/2026;800.0;0.0;1.0;51.5;AS;Armatura stradale;3723.0;TP;Testapalo;;;;;;
1221278;1/11/2025;13/2/2026;500.0;;1.0;50.0;PR;Proiettore;2065.0;SF;Soffitto;;;;;;
544659;13/3/2019;13/2/2026;900.0;0.0;1.0;67.0;AS;Armatura stradale;1459.0;TP;Testapalo;;;;;;
592450;1/11/2020;30/12/2021;800.0;0.0;1.0;70.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
109588;1/1/2018;31/10/2020;1200.0;0.0;1.0;250.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
378509;10/7/2019;13/2/2026;800.0;100.0;1.0;125.0;AS;Armatura stradale;640.0;SB;Sbraccio su palo;;;;;;
1123326;1/11/2024;13/2/2026;;;1.0;80.0;AS;Armatura stradale;161.0;SB;Sbraccio su palo;;;;;;
365185;23/1/2018;31/12/2021;0.0;0.0;1.0;150.0;AS;Armatura stradale;105.0;TP;Testapalo;;;;;;
