arm_id,arm_altezza,arm_lmp_potenza_nominale,tmo_id,giorni_guasto,giorni_osservati_finora
710605,300.0,27.0,355.0,0,1510.0
336017,0.0,0.0,189.0,0,3312.0
1221854,900.0,37.5,4357.0,0,324.0
1229621,500.0,31.0,3226.0,0,414.0
979560,700.0,52.0,189.0,0,1145.0
153293,920.0,150.0,241.0,0,2711.0
704690,350.0,40.5,776.0,0,1510.0
1131650,400.0,25.0,2177.0,0,780.0
1131740,400.0,25.0,2177.0,0,780.0
1051229,800.0,37.0,1941.0,0,2606.0
1107296,900.0,50.0,3360.0,0,780.0
1155581,700.0,36.0,749.0,0,414.0
1096580,500.0,41.0,1803.0,0,902.0
1148546,0.0,2.0,4098.0,0,414.0
908548,950.0,100.0,8.0,0,1390.0
943850,0.0,48.0,358.0,0,1145.0
978067,700.0,40.0,2477.0,0,1144.0
402982,1000.0,5.0,601.0,0,2389.0
1154363,800.0,90.0,2065.0,0,233.0
640472,900.0,100.0,189.0,0,1936.0
1137394,0.0,150.0,2065.0,0,355.0
1123303,0.0,80.0,161.0,0,475.0
1215572,700.0,30.0,2201.0,0,414.0
901017,1000.0,150.0,189.0,0,1510.0
1053662,0.0,28.0,749.0,0,2606.0
1271955,400.0,10.0,1344.0,0,49.0
405856,650.0,50.0,550.0,0,2389.0
916081,0.0,41.0,749.0,0,1510.0
1030574,800.0,100.0,7.0,0,797.0
1271682,800.0,22.0,1379.0,0,49.0
487361,450.0,30.0,550.0,0,2241.0
1203523,600.0,40.0,1295.0,0,324.0
1150977,900.0,35.0,2168.0,0,780.0
784316,800.0,51.0,758.0,0,1510.0
891517,700.0,54.0,189.0,0,1359.0
1136372,0.0,150.0,2065.0,0,355.0
785038,1000.0,33.0,758.0,0,1510.0
